task,task_id,iduser,timestamp,date,event,idtype,label,idimg,imagepath
selection,selection_1147,22,1501859138,2017-08-04 17:05:38.308,page loaded,42,scatter plot,403,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_868.png
selection,selection_1148,22,1501859213,2017-08-04 17:06:53.588,page loaded,7,bubble chart,186,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_60.jpg
selection,selection_1149,22,1501859214,2017-08-04 17:06:54.313,page loaded,7,bubble chart,265,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_125.png
selection,selection_1150,22,1501859214,2017-08-04 17:06:54.633,page loaded,7,bubble chart,146,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_128.gif
selection,selection_1151,22,1501859215,2017-08-04 17:06:55.074,page loaded,7,bubble chart,237,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/NetworkDiagram_326.jpg
selection,selection_1152,22,1501859215,2017-08-04 17:06:55.496,page loaded,7,bubble chart,143,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_112.jpg
selection,selection_1153,22,1501859215,2017-08-04 17:06:55.771,page loaded,7,bubble chart,229,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_64.jpg
selection,selection_1154,22,1501859305,2017-08-04 17:08:25.131,page loaded,7,bubble chart,48,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_82.jpg
selection,selection_1155,22,1501859305,2017-08-04 17:08:25.330,page loaded,7,bubble chart,143,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_112.jpg
selection,selection_1156,22,1501859305,2017-08-04 17:08:25.537,page loaded,7,bubble chart,186,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_60.jpg
selection,selection_1157,22,1501859305,2017-08-04 17:08:25.769,page loaded,7,bubble chart,237,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/NetworkDiagram_326.jpg
selection,selection_1158,22,1501859305,2017-08-04 17:08:25.973,page loaded,7,bubble chart,197,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_77.jpg
selection,selection_1159,22,1501859306,2017-08-04 17:08:26.185,page loaded,7,bubble chart,49,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_96.gif
selection,selection_1160,22,1501859353,2017-08-04 17:09:13.084,page loaded,19,table,558,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_864.jpg
selection,selection_1161,22,1501859353,2017-08-04 17:09:13.285,page loaded,19,table,680,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_970.jpg
selection,selection_1162,22,1501859353,2017-08-04 17:09:13.487,page loaded,19,table,914,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_886.jpg
selection,selection_1163,22,1501859353,2017-08-04 17:09:13.724,page loaded,19,table,829,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_811.gif
selection,selection_1164,22,1501859353,2017-08-04 17:09:13.931,page loaded,19,table,476,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_900.jpg
selection,selection_1165,22,1501859354,2017-08-04 17:09:14.136,page loaded,19,table,391,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_907.gif
selection,selection_1166,22,1501859387,2017-08-04 17:09:47.762,page loaded,25,bar chart,11402,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_361.png
selection,selection_1167,22,1501859387,2017-08-04 17:09:47.999,page loaded,25,bar chart,11155,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_106.png
selection,selection_1168,22,1501859388,2017-08-04 17:09:48.203,page loaded,25,bar chart,12000,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj181.png
selection,selection_1169,22,1501859388,2017-08-04 17:09:48.406,page loaded,25,bar chart,101,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/ColumnGraph_158.png
selection,selection_1170,22,1501859388,2017-08-04 17:09:48.612,page loaded,25,bar chart,10833,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoQ26.png
selection,selection_1171,22,1501859388,2017-08-04 17:09:48.823,page loaded,25,bar chart,11220,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_201.png
selection,selection_1172,22,1501859392,2017-08-04 17:09:52.478,chosen,25,bar chart,101,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/ColumnGraph_158.png
selection,selection_1173,22,1501859392,2017-08-04 17:09:52.730,page loaded,20,map,10754,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ22_2.png
selection,selection_1174,22,1501859392,2017-08-04 17:09:52.928,page loaded,20,map,11353,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_124.png
selection,selection_1175,22,1501859393,2017-08-04 17:09:53.130,page loaded,20,map,11838,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_250.png
selection,selection_1176,22,1501859393,2017-08-04 17:09:53.356,page loaded,20,map,890,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_448.jpg
selection,selection_1177,22,1501859393,2017-08-04 17:09:53.568,page loaded,20,map,718,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_347.jpg
selection,selection_1178,22,1501859393,2017-08-04 17:09:53.776,page loaded,20,map,390,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_866.gif
selection,selection_1179,22,1501859471,2017-08-04 17:11:11.529,page loaded,30,area chart,717,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_12.gif
selection,selection_1180,22,1501859471,2017-08-04 17:11:11.728,page loaded,30,area chart,11190,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj363.png
selection,selection_1181,22,1501859471,2017-08-04 17:11:11.932,page loaded,30,area chart,609,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_51.JPG
selection,selection_1182,22,1501859472,2017-08-04 17:11:12.166,page loaded,30,area chart,408,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_46.png
selection,selection_1183,22,1501859472,2017-08-04 17:11:12.371,page loaded,30,area chart,422,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_26.png
selection,selection_1184,22,1501859480,2017-08-04 17:11:20.015,page loaded,7,bubble chart,265,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_125.png
selection,selection_1185,22,1501859480,2017-08-04 17:11:20.231,page loaded,7,bubble chart,186,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_60.jpg
selection,selection_1186,22,1501859480,2017-08-04 17:11:20.443,page loaded,7,bubble chart,12,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_105.jpg
selection,selection_1187,22,1501859480,2017-08-04 17:11:20.644,page loaded,7,bubble chart,146,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_128.gif
selection,selection_1188,22,1501859480,2017-08-04 17:11:20.845,page loaded,7,bubble chart,237,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/NetworkDiagram_326.jpg
selection,selection_1189,22,1501859481,2017-08-04 17:11:21.092,page loaded,7,bubble chart,193,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_71.jpg
selection,selection_1190,22,1501859607,2017-08-04 17:13:27.885,page loaded,20,map,10754,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ22_2.png
selection,selection_1191,22,1501859608,2017-08-04 17:13:28.100,page loaded,20,map,11838,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_250.png
selection,selection_1192,22,1501859608,2017-08-04 17:13:28.309,page loaded,20,map,464,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_365.jpg
selection,selection_1193,22,1501859608,2017-08-04 17:13:28.517,page loaded,20,map,890,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_448.jpg
selection,selection_1194,22,1501859608,2017-08-04 17:13:28.722,page loaded,20,map,390,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_866.gif
selection,selection_1195,22,1501859608,2017-08-04 17:13:28.958,page loaded,20,map,624,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_330.jpg
selection,selection_1196,22,1501859643,2017-08-04 17:14:03.444,page loaded,42,scatter plot,14075,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v489_n7417_9_f3.png
selection,selection_1197,22,1501859643,2017-08-04 17:14:03.645,page loaded,42,scatter plot,14092,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v488_n7409_18_f4.png
selection,selection_1198,22,1501859643,2017-08-04 17:14:03.878,page loaded,42,scatter plot,11015,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoQ20_3.png
selection,selection_1199,22,1501859644,2017-08-04 17:14:04.082,page loaded,42,scatter plot,360,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_779.jpg
selection,selection_1200,22,1501859644,2017-08-04 17:14:04.286,page loaded,42,scatter plot,403,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_868.png
selection,selection_1201,22,1501859644,2017-08-04 17:14:04.489,page loaded,42,scatter plot,323,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_846.png
selection,selection_1202,22,1501859650,2017-08-04 17:14:10.660,page loaded,20,map,13090,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v486_n7403_3_f2.png
selection,selection_1203,22,1501859650,2017-08-04 17:14:10.860,page loaded,20,map,10533,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoN17.png
selection,selection_1204,22,1501859651,2017-08-04 17:14:11.063,page loaded,20,map,10754,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ22_2.png
selection,selection_1205,22,1501859651,2017-08-04 17:14:11.265,page loaded,20,map,718,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_347.jpg
selection,selection_1206,22,1501859651,2017-08-04 17:14:11.476,page loaded,20,map,11353,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_124.png
selection,selection_1207,22,1501859651,2017-08-04 17:14:11.688,page loaded,20,map,11838,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_250.png
selection,selection_1208,22,1501859655,2017-08-04 17:14:15.849,chosen,20,map,10533,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoN17.png
selection,selection_1209,22,1501859656,2017-08-04 17:14:16.095,page loaded,31,pie chart,882,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_559.png
selection,selection_1210,22,1501859656,2017-08-04 17:14:16.297,page loaded,31,pie chart,421,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_622.PNG
selection,selection_1211,22,1501859656,2017-08-04 17:14:16.501,page loaded,31,pie chart,881,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_594.png
selection,selection_1212,22,1501859656,2017-08-04 17:14:16.707,page loaded,31,pie chart,901,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_591.jpg
selection,selection_1213,22,1501859656,2017-08-04 17:14:16.914,page loaded,31,pie chart,682,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_646.jpg
selection,selection_1214,22,1501859657,2017-08-04 17:14:17.142,page loaded,31,pie chart,853,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_661.png
selection,selection_1215,22,1501859666,2017-08-04 17:14:26.989,chosen,31,pie chart,881,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_594.png
selection,selection_1216,22,1501859667,2017-08-04 17:14:27.227,page loaded,25,bar chart,10833,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoQ26.png
selection,selection_1217,22,1501859667,2017-08-04 17:14:27.430,page loaded,25,bar chart,10615,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ36_1.png
selection,selection_1218,22,1501859667,2017-08-04 17:14:27.631,page loaded,25,bar chart,131,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/ColumnGraph_182.jpg
selection,selection_1219,22,1501859667,2017-08-04 17:14:27.876,page loaded,25,bar chart,13224,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v483_n7387_11_f4.png
selection,selection_1220,22,1501859668,2017-08-04 17:14:28.079,page loaded,25,bar chart,12713,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v483_n7389_19_f3.png
selection,selection_1221,22,1501859668,2017-08-04 17:14:28.284,page loaded,25,bar chart,11220,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_201.png
selection,selection_1222,22,1501859721,2017-08-04 17:15:21.363,page loaded,42,scatter plot,14092,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v488_n7409_18_f4.png
selection,selection_1223,22,1501859721,2017-08-04 17:15:21.566,page loaded,42,scatter plot,10368,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ37_1.png
selection,selection_1224,22,1501859721,2017-08-04 17:15:21.767,page loaded,42,scatter plot,360,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_779.jpg
selection,selection_1225,22,1501859721,2017-08-04 17:15:21.972,page loaded,42,scatter plot,14293,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v490_n7420_7_f2.png
selection,selection_1226,22,1501859722,2017-08-04 17:15:22.175,page loaded,42,scatter plot,14075,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v489_n7417_9_f3.png
selection,selection_1227,22,1501859722,2017-08-04 17:15:22.413,page loaded,42,scatter plot,323,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_846.png
selection,selection_1228,22,1501859743,2017-08-04 17:15:43.130,page loaded,7,bubble chart,143,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_112.jpg
selection,selection_1229,22,1501859743,2017-08-04 17:15:43.328,page loaded,7,bubble chart,229,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_64.jpg
selection,selection_1230,22,1501859743,2017-08-04 17:15:43.536,page loaded,7,bubble chart,48,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_82.jpg
selection,selection_1231,22,1501859743,2017-08-04 17:15:43.737,page loaded,7,bubble chart,205,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_67.gif
selection,selection_1232,22,1501859743,2017-08-04 17:15:43.944,page loaded,7,bubble chart,249,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_133.jpg
selection,selection_1233,22,1501859744,2017-08-04 17:15:44.145,page loaded,7,bubble chart,12,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_105.jpg
selection,selection_1234,22,1501859751,2017-08-04 17:15:51.817,page loaded,20,map,390,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_866.gif
selection,selection_1235,22,1501859752,2017-08-04 17:15:52.027,page loaded,20,map,624,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_330.jpg
selection,selection_1236,22,1501859752,2017-08-04 17:15:52.229,page loaded,20,map,11353,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_124.png
selection,selection_1237,22,1501859752,2017-08-04 17:15:52.455,page loaded,20,map,534,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_335.jpg
selection,selection_1238,22,1501859752,2017-08-04 17:15:52.657,page loaded,20,map,718,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_347.jpg
selection,selection_1239,22,1501859752,2017-08-04 17:15:52.859,page loaded,20,map,464,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_365.jpg
selection,selection_1240,22,1501859766,2017-08-04 17:16:06.267,skip,20,map,390,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_866.gif
selection,selection_1241,22,1501859766,2017-08-04 17:16:06.267,skip,20,map,624,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_330.jpg
selection,selection_1242,22,1501859766,2017-08-04 17:16:06.267,skip,20,map,11353,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_124.png
selection,selection_1243,22,1501859766,2017-08-04 17:16:06.267,skip,20,map,534,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_335.jpg
selection,selection_1244,22,1501859766,2017-08-04 17:16:06.267,skip,20,map,718,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_347.jpg
selection,selection_1245,22,1501859766,2017-08-04 17:16:06.267,skip,20,map,464,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_365.jpg
selection,selection_1246,22,1501859766,2017-08-04 17:16:06.582,page loaded,31,pie chart,901,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_591.jpg
selection,selection_1247,22,1501859766,2017-08-04 17:16:06.784,page loaded,31,pie chart,792,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_651.png
selection,selection_1248,22,1501859766,2017-08-04 17:16:06.993,page loaded,31,pie chart,429,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_598.gif
selection,selection_1249,22,1501859767,2017-08-04 17:16:07.196,page loaded,31,pie chart,882,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_559.png
selection,selection_1250,22,1501859767,2017-08-04 17:16:07.399,page loaded,31,pie chart,421,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_622.PNG
selection,selection_1251,22,1501859767,2017-08-04 17:16:07.630,page loaded,31,pie chart,881,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_594.png
selection,selection_1252,22,1501860808,2017-08-04 17:33:28.353,visible,31,pie chart,853,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_661.png
selection,selection_1253,22,1501860808,2017-08-04 17:33:28.353,visible,31,pie chart,421,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_622.PNG
selection,selection_1254,22,1501860808,2017-08-04 17:33:28.353,visible,31,pie chart,429,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_598.gif
selection,selection_1255,22,1501860808,2017-08-04 17:33:28.353,visible,31,pie chart,881,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_594.png
selection,selection_1256,22,1501860808,2017-08-04 17:33:28.353,visible,31,pie chart,682,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_646.jpg
selection,selection_1257,22,1501860808,2017-08-04 17:33:28.353,visible,31,pie chart,901,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_591.jpg
selection,selection_1258,22,1501860840,2017-08-04 17:34:00.870,visible,25,bar chart,478,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/BarGraph_144.gif
selection,selection_1259,22,1501860840,2017-08-04 17:34:00.870,visible,25,bar chart,11220,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_201.png
selection,selection_1260,22,1501860840,2017-08-04 17:34:00.870,visible,25,bar chart,948,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/BarGraph_74.gif
selection,selection_1261,22,1501860840,2017-08-04 17:34:00.870,visible,25,bar chart,10615,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ36_1.png
selection,selection_1262,22,1501860840,2017-08-04 17:34:00.870,visible,25,bar chart,12000,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj181.png
selection,selection_1263,22,1501860840,2017-08-04 17:34:00.870,visible,25,bar chart,13224,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v483_n7387_11_f4.png
selection,selection_1264,22,1501860858,2017-08-04 17:34:18.242,visible,7,bubble chart,48,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_82.jpg
selection,selection_1265,22,1501860858,2017-08-04 17:34:18.242,visible,7,bubble chart,249,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_133.jpg
selection,selection_1266,22,1501860858,2017-08-04 17:34:18.242,visible,7,bubble chart,49,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_96.gif
selection,selection_1267,22,1501860858,2017-08-04 17:34:18.242,visible,7,bubble chart,265,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_125.png
selection,selection_1268,22,1501860858,2017-08-04 17:34:18.242,visible,7,bubble chart,237,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/NetworkDiagram_326.jpg
selection,selection_1269,22,1501860858,2017-08-04 17:34:18.242,visible,7,bubble chart,146,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_128.gif
selection,selection_1270,22,1501860888,2017-08-04 17:34:48.624,visible,12,flow chart,607,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_10.png
selection,selection_1271,22,1501860888,2017-08-04 17:34:48.624,visible,12,flow chart,287,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_309.jpg
selection,selection_1272,22,1501860888,2017-08-04 17:34:48.624,visible,12,flow chart,54,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_315+(1).gif
selection,selection_1273,22,1501860888,2017-08-04 17:34:48.624,visible,12,flow chart,120,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_261.gif
selection,selection_1274,22,1501860888,2017-08-04 17:34:48.624,visible,12,flow chart,114,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_216.jpg
selection,selection_1275,22,1501860888,2017-08-04 17:34:48.624,visible,12,flow chart,257,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_295.gif
selection,selection_1276,22,1501860912,2017-08-04 17:35:12.023,visible,7,bubble chart,48,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_82.jpg
selection,selection_1277,22,1501860912,2017-08-04 17:35:12.023,visible,7,bubble chart,237,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/NetworkDiagram_326.jpg
selection,selection_1278,22,1501860912,2017-08-04 17:35:12.023,visible,7,bubble chart,146,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_128.gif
selection,selection_1279,22,1501860912,2017-08-04 17:35:12.023,visible,7,bubble chart,12,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_105.jpg
selection,selection_1280,22,1501860912,2017-08-04 17:35:12.023,visible,7,bubble chart,265,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_125.png
selection,selection_1281,22,1501860912,2017-08-04 17:35:12.023,visible,7,bubble chart,193,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_71.jpg
selection,selection_1282,22,1501860934,2017-08-04 17:35:34.949,visible,25,bar chart,478,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/BarGraph_144.gif
selection,selection_1283,22,1501860934,2017-08-04 17:35:34.949,visible,25,bar chart,588,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/BarGraph_163.png
selection,selection_1284,22,1501860934,2017-08-04 17:35:34.949,visible,25,bar chart,11402,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_361.png
selection,selection_1285,22,1501860934,2017-08-04 17:35:34.949,visible,25,bar chart,101,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/ColumnGraph_158.png
selection,selection_1286,22,1501860934,2017-08-04 17:35:34.949,visible,25,bar chart,10615,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ36_1.png
